,0
0,0.734375
1,0.86328125
2,0.68359375
3,0.7578125
4,0.80078125
5,1.046875
6,0.4609375
7,0.359375
8,0.44140625
9,0.6171875
10,0.65625
11,0.96875
12,1.0078125
13,0.7421875
14,0.54296875
15,0.51953125
16,0.48828125
17,0.61328125
18,0.57421875
19,0.55078125
20,0.625
21,0.640625
22,0.65234375
23,0.69921875
24,0.6328125
25,0.6640625
26,0.84765625
27,1.04296875
28,1.50390625
29,2.01953125
30,2.27734375
31,1.609375
32,1.921875
33,1.22265625
34,1.38671875
35,1.90833333333333
36,1.62083333333333
37,1.59375
38,2.70625
39,4.72708333333333
40,1.19583333333333
41,1.38541666666667
42,1.54375
43,1.55833333333333
44,1.3625
45,2.45625
46,1.47916666666667
47,1.89791666666667
48,1.4625
49,2.1
50,11.64453125
51,0.84375
52,1.00390625
53,1.11328125
54,3.1484375
55,2.37109375
56,5.36328125
57,19.59375
58,9.3515625
59,11.9921875
60,2.203125
61,1.34765625
62,2.48046875
63,2.36328125
64,4.8984375
65,0.766666666666667
66,0.472916666666667
67,0.516666666666667
68,0.458333333333333
69,0.604166666666667
70,0.86875
71,0.927083333333333
72,1.12291666666667
73,1.80833333333333
74,1.6
75,2.05208333333333
76,2.74583333333333
77,0.833333333333333
78,0.658333333333333
79,0.485416666666667
80,0.516666666666667
81,0.489583333333333
82,0.441666666666667
83,0.725
84,0.9875
85,0.4875
86,1.30208333333333
87,0.5546875
88,0.35546875
89,0.375
90,0.44140625
91,0.3046875
92,0.3125
93,0.3046875
94,0.4375
95,0.48046875
96,0.55859375
97,0.72265625
98,0.890625
99,1.45703125
100,2.0078125
101,0.79296875
102,0.7265625
103,0.6171875
104,0.6328125
105,0.9375
106,0.91796875
107,1.84765625
108,18.38671875
109,5.70703125
110,3.23828125
111,2.609375
112,3.77734375
113,4.0234375
114,2.20703125
115,1.515625
116,1.26171875
117,1.14453125
118,1.390625
119,1.33984375
120,1.89453125
121,3.87890625
122,1.18359375
123,0.92578125
124,1.0859375
125,1.23828125
126,0.439583333333333
127,0.3125
128,0.283333333333333
129,0.402083333333333
130,0.4
131,0.266666666666667
132,0.225
133,0.272916666666667
134,0.370833333333333
135,0.316666666666667
136,0.36875
137,0.3875
138,0.497916666666667
139,0.372916666666667
140,0.527083333333333
141,0.39375
142,1.03541666666667
143,1.17708333333333
144,0.7875
145,0.75
146,0.60625
147,0.745833333333333
148,0.89375
149,0.954166666666667
150,0.941666666666667
151,1.17083333333333
152,1.53125
153,1.30833333333333
154,0.5234375
155,0.375
156,0.4453125
157,0.33984375
158,0.33203125
159,0.49609375
160,0.1796875
161,0.43359375
162,0.421875
163,0.86328125
164,0.80859375
165,0.8125
166,0.765625
167,0.6796875
168,0.875
169,0.7578125
170,0.31640625
171,0.3359375
172,0.42578125
173,0.5703125
174,0.5390625
175,1.06640625
176,1.21875
177,2.00390625
178,2.26171875
179,1.28515625
180,0.9375
181,1.0546875
182,0.8046875
183,1.421875
184,1.703125
185,1.5078125
186,0.53125
187,0.4921875
188,0.51953125
189,0.578125
190,0.484375
191,0.6015625
192,0.5546875
193,0.4375
194,0.33984375
195,0.390625
196,0.46875
197,0.3984375
198,0.52734375
199,0.53125
200,0.53515625
201,0.56640625
202,0.73046875
203,0.70703125
204,0.89453125
205,0.91015625
206,1.03125
207,1.6171875
208,1.65234375
209,0.72265625
210,0.4609375
211,0.51953125
212,0.703125
213,1.2421875
214,3.05078125
215,1.41458333333333
216,1.02291666666667
217,1.2
218,1.84375
219,1.68333333333333
220,1.98125
221,4.9875
222,3.36458333333333
223,7.12916666666667
224,6.86666666666667
225,14.2020833333333
226,1.79375
227,1.36666666666667
228,3.08541666666667
229,8.63125
230,0.0
231,17.421875
232,25.26953125
233,5.515625
234,4.16015625
235,2.609375
236,3.62890625
237,2.97265625
238,2.09375
239,1.14453125
240,0.8203125
241,0.58984375
242,1.91015625
243,1.67578125
244,2.13671875
245,1.9609375
246,1.32916666666667
247,0.90625
248,0.614583333333333
249,0.920833333333333
250,0.816666666666667
251,1.04375
252,1.05208333333333
253,0.764583333333333
254,0.729166666666667
255,0.53125
256,0.597916666666667
257,0.94375
258,0.577083333333333
259,0.410416666666667
260,0.470833333333333
261,0.566666666666667
262,0.44375
263,0.452083333333333
264,0.7125
265,1.35
266,2.65625
267,0.8828125
268,0.9921875
269,0.9296875
270,1.01953125
271,0.91796875
272,0.56640625
273,0.66796875
274,0.71875
275,0.5
276,1.12890625
277,1.51171875
278,2.5078125
279,6.28125
280,2.54296875
281,4.75
282,3.1015625
283,1.51171875
284,2.859375
285,3.11328125
286,5.36328125
287,11.1796875
288,24.34375
289,2.64453125
290,2.55859375
291,2.71484375
292,2.64453125
293,3.11328125
294,1.828125
295,1.76953125
296,1.87890625
297,1.4453125
298,1.6484375
299,2.73046875
300,4.73046875
301,17.27734375
302,3.53515625
303,3.6640625
304,6.6796875
305,19.7578125
306,0.6
307,0.545833333333333
308,0.389583333333333
309,0.464583333333333
310,0.366666666666667
311,0.31875
312,0.4125
313,0.3375
314,0.30625
315,0.316666666666667
316,0.383333333333333
317,0.397916666666667
318,0.389583333333333
319,0.427083333333333
320,0.51875
321,0.904166666666667
322,2.33125
323,1.01041666666667
324,0.627083333333333
325,0.739583333333333
326,0.845833333333333
327,1.35416666666667
328,0.541666666666667
329,0.758333333333333
330,1.00416666666667
331,0.575
332,1.34166666666667
333,1.49166666666667
334,1.08203125
335,0.41015625
336,0.546875
337,0.38671875
338,0.859375
339,0.6171875
340,1.37890625
341,2.7734375
342,8.8828125
343,1.5234375
344,7.078125
345,1.0703125
346,0.6015625
347,0.8203125
348,1.14453125
349,1.54296875
350,2.0078125
351,3.67578125
352,12.73046875
353,1.14453125
354,0.609375
355,0.60546875
356,1.05078125
357,1.69921875
358,2.52734375
359,4.6796875
360,1.87890625
361,3.92578125
362,7.10546875
363,8.1640625
