,0
127,0.484375
128,0.38671875
129,0.44921875
130,0.46484375
131,0.46875
132,0.46875
133,0.49609375
134,0.4921875
135,0.328125
136,0.4375
137,0.390625
138,0.43359375
139,0.390625
140,0.0958333333333333
141,0.147916666666667
142,0.135416666666667
143,0.102083333333333
144,0.116666666666667
145,0.164583333333333
146,0.0895833333333333
147,0.102083333333333
148,0.214583333333333
149,0.1
150,0.1
151,0.1
152,0.0979166666666667
153,0.0895833333333333
154,0.0875
155,0.0875
156,0.0770833333333333
157,0.0791666666666667
158,0.254166666666667
159,0.0604166666666667
160,0.158333333333333
161,0.06875
162,0.0395833333333333
163,0.0416666666666667
164,0.04375
165,0.05
166,0.258333333333333
167,0.252083333333333
168,0.214583333333333
169,0.0291666666666667
170,0.34765625
171,0.2578125
172,0.3046875
173,0.234375
174,0.1875
175,0.3125
176,0.39453125
177,0.21484375
178,0.2109375
179,0.3203125
180,0.45703125
181,0.43359375
182,0.44921875
183,0.46875
184,0.46484375
185,0.45703125
186,0.4375
187,0.23046875
188,0.1875
189,0.078125
190,0.078125
191,0.234375
192,0.16796875
193,0.234375
194,0.171875
195,0.23828125
196,0.16796875
197,0.16796875
198,0.171875
199,0.1484375
200,0.140625
201,0.13671875
202,0.2265625
203,0.2265625
204,0.35546875
205,0.234375
206,0.2109375
207,0.2109375
208,0.20703125
209,0.20703125
210,0.13671875
211,0.1328125
212,0.1328125
213,0.13671875
214,0.1328125
215,0.12890625
216,0.1015625
217,0.1015625
218,0.1484375
219,0.1015625
220,0.2265625
221,0.203125
222,0.203125
223,0.2265625
224,0.2265625
225,0.203125
226,0.25390625
227,0.15625
228,0.15234375
229,0.44921875
230,0.33203125
231,0.3046875
232,0.19921875
233,0.27734375
234,0.14453125
235,0.17578125
236,0.26953125
237,0.252083333333333
238,0.21875
239,0.241666666666667
240,0.233333333333333
241,0.25625
242,0.0395833333333333
243,0.239583333333333
244,0.2375
245,0.127083333333333
246,0.233333333333333
247,0.29375
248,0.3125
249,0.204166666666667
250,0.110416666666667
251,0.0666666666666667
252,0.104166666666667
253,0.15625
254,0.45703125
255,0.53125
256,0.45703125
257,0.45703125
258,0.44921875
259,0.44921875
260,0.44921875
261,0.49609375
262,0.50390625
263,0.51171875
264,0.453125
265,0.3125
266,0.2109375
267,0.23828125
268,0.2265625
269,0.23046875
270,0.2109375
271,0.34375
272,0.310416666666667
273,0.275
274,0.220833333333333
275,0.29375
276,0.220833333333333
277,0.220833333333333
278,0.21875
279,0.225
280,0.28125
281,0.220833333333333
282,0.270833333333333
283,0.116666666666667
284,0.19375
285,0.208333333333333
286,0.220833333333333
287,0.214583333333333
288,0.208333333333333
289,0.220833333333333
290,0.222916666666667
291,0.26875
292,0.225
293,0.270833333333333
294,0.195833333333333
295,0.2265625
296,0.203125
297,0.23828125
298,0.2265625
299,0.234375
300,0.234375
301,0.20703125
302,0.203125
303,0.19921875
304,0.25390625
305,0.2734375
306,0.25390625
307,0.2265625
308,0.29296875
309,0.359375
310,0.23046875
311,0.38671875
312,0.31640625
313,0.3125
314,0.421875
315,0.2890625
316,0.19921875
317,0.26953125
318,0.29296875
319,0.328125
320,0.12109375
321,0.09765625
322,0.20703125
323,0.234375
324,0.14453125
325,0.5234375
326,0.515625
327,0.51953125
328,0.4453125
329,0.4375
330,0.49609375
331,0.37109375
332,0.39453125
333,0.4375
334,0.3828125
335,0.2890625
336,0.2890625
337,0.2890625
338,0.28125
339,0.0166666666666667
340,0.0791666666666667
341,0.122916666666667
342,0.0854166666666667
343,0.0979166666666667
344,0.0270833333333333
345,0.104166666666667
346,0.185416666666667
347,0.252083333333333
348,0.0416666666666667
349,0.177083333333333
350,0.164583333333333
351,0.239583333333333
352,0.110416666666667
353,0.133333333333333
354,0.145833333333333
355,0.102083333333333
356,0.05625
357,0.03125
358,0.210416666666667
359,0.225
360,0.0541666666666667
361,0.2375
362,0.2125
363,0.04375
364,0.116666666666667
365,0.21875
366,0.214583333333333
367,0.204166666666667
368,0.266666666666667
369,0.2421875
370,0.26953125
371,0.140625
372,0.23828125
373,0.13671875
374,0.14453125
375,0.375
376,0.3671875
377,0.3671875
378,0.34375
379,0.43359375
380,0.41796875
381,0.453125
382,0.45703125
383,0.4453125
384,0.3828125
385,0.4765625
386,0.46875
387,0.40625
388,0.40625
389,0.5
390,0.17578125
391,0.171875
392,0.16796875
393,0.17578125
394,0.16796875
395,0.109375
396,0.171875
397,0.07421875
398,0.16796875
399,0.171875
400,0.109375
401,0.1640625
