,0
363,69.13355402653545
364,70.70567255573704
365,72.27779108493883
366,73.84990961414061
367,75.42202814334222
368,76.9941466725442
369,78.5662652017458
370,80.13838373094758
371,81.71050226014937
372,83.28262078935097
373,84.85473931855296
374,86.42685784775455
375,87.99897637695634
376,89.57109490615812
377,91.14321343535973
378,92.71533196456171
379,94.2874504937633
380,95.85956902296509
381,97.43168755216689
382,99.00380608136848
383,100.57592461057047
384,102.14804313977206
385,103.72016166897384
386,105.29228019817565
387,106.86439872737724
388,108.43651725657922
389,110.00863578578081
390,111.5807543149826
391,113.1528728441844
392,114.72499137338599
393,116.29710990258798
394,117.86922843178957
395,119.44134696099135
396,121.01346549019316
397,122.58558401939474
398,124.15770254859673
399,125.72982107779832
400,127.30193960700011
401,128.8740581362019
402,130.4461766654035
403,132.01829519460549
404,133.59041372380707
405,135.16253225300886
406,136.73465078221065
407,138.30676931141224
408,139.87888784061425
409,141.45100636981584
410,143.02312489901763
411,144.59524342821942
412,146.167361957421
413,147.739480486623
414,149.31159901582458
415,150.88371754502637
416,152.45583607422816
417,154.02795460342975
418,155.60007313263176
419,157.17219166183335
420,158.74431019103514
421,160.31642872023693
422,161.88854724943872
423,163.4606657786405
424,165.0327843078421
425,166.60490283704388
426,168.17702136624567
427,169.74913989544748
428,171.32125842464927
429,172.89337695385086
430,174.46549548305265
431,176.03761401225444
432,177.60973254145622
433,179.181851070658
434,180.7539695998596
435,182.3260881290614
436,183.89820665826318
437,185.470325187465
438,187.04244371666678
439,188.61456224586837
440,190.18668077507016
441,191.75879930427195
442,193.33091783347373
443,194.90303636267552
444,196.4751548918771
445,198.0472734210789
446,199.6193919502807
447,201.1915104794825
448,202.7636290086843
449,204.33574753788588
450,205.90786606708767
451,207.47998459628946
452,209.05210312549124
453,210.62422165469303
454,212.19634018389462
455,213.7684587130964
456,215.3405772422982
457,216.9126957715
458,218.4848143007018
459,220.0569328299034
460,221.62905135910538
461,223.20116988830696
462,224.77328841750875
463,226.34540694671054
464,227.91752547591213
465,229.48964400511412
466,231.06176253431573
467,232.63388106351752
468,234.2059995927193
469,235.7781181219209
470,237.35023665112288
471,238.92235518032447
472,240.49447370952626
473,242.06659223872805
474,243.63871076792964
475,245.21082929713162
476,246.78294782633324
477,248.35506635553503
478,249.92718488473682
479,251.4993034139384
480,253.0714219431404
481,254.64354047234198
482,256.21565900154377
483,257.7877775307456
484,259.3598960599472
485,260.93201458914916
486,262.50413311835075
487,264.0762516475525
488,265.6483701767543
489,267.2204887059559
490,268.7926072351579
491,270.3647257643595
492,271.9368442935613
493,273.50896282276307
494,275.08108135196466
495,276.65319988116664
496,278.22531841036823
497,279.79743693957005
498,281.3695554687718
499,282.9416739979734
500,284.51379252717544
501,286.08591105637703
502,287.6580295855788
503,289.2301481147806
504,290.8022666439822
505,292.3743851731842
506,293.94650370238577
507,295.5186222315875
508,297.09074076078934
509,298.66285928999093
510,300.2349778191929
511,301.8070963483945
512,303.3792148775963
513,304.9513334067981
514,306.5234519359997
515,308.09557046520166
516,309.66768899440325
517,311.23980752360507
518,312.8119260528068
519,314.3840445820084
520,315.95616311121046
521,317.52828164041205
522,319.1004001696138
523,320.6725186988156
524,322.2446372280172
525,323.8167557572192
526,325.3888742864208
527,326.96099281562255
528,328.53311134482436
529,330.10522987402595
530,331.67734840322794
531,333.2494669324295
532,334.82158546163134
533,336.3937039908331
534,337.9658225200347
535,339.5379410492367
536,341.11005957843827
537,342.6821781076401
538,344.25429663684184
539,345.8264151660435
540,347.3985336952455
541,348.97065222444706
542,350.5427707536488
543,352.11488928285064
544,353.68700781205223
545,355.2591263412542
546,356.8312448704558
547,358.40336339965756
548,359.9754819288594
549,361.54760045806097
550,363.11971898726296
551,364.69183751646455
552,366.26395604566636
553,367.8360745748681
554,369.4081931040697
555,370.9803116332717
556,372.5524301624733
557,374.1245486916751
558,375.6966672208769
559,377.2687857500785
560,378.8409042792805
561,380.4130228084821
562,381.98514133768384
563,383.55725986688566
564,385.12937839608725
565,386.70149692528923
566,388.2736154544908
567,389.8457339836926
568,391.4178525128944
569,392.9899710420962
570,394.562089571298
571,396.13420810049956
572,397.7063266297014
573,399.27844515890314
574,400.85056368810496
575,402.4226822173067
576,403.9948007465083
577,405.5669192757101
578,407.13903780491194
579,408.7111563341137
580,410.2832748633155
581,411.8553933925171
582,413.42751192171886
583,414.9996304509207
584,416.57174898012244
585,418.14386750932425
586,419.71598603852584
587,421.28810456772766
588,422.8602230969294
589,424.43234162613123
590,426.004460155333
591,427.5765786845346
592,429.1486972137364
593,430.72081574293816
594,432.29293427214
595,433.86505280134173
596,435.4371713305433
597,437.00928985974514
598,438.58140838894695
599,440.1535269181487
600,441.72564544735053
601,443.2977639765521
602,444.8698825057539
603,446.4420010349557
604,448.01411956415745
605,449.58623809335927
606,451.15835662256086
607,452.7304751517627
608,454.30259368096443
609,455.87471221016625
610,457.446830739368
611,459.0189492685696
612,460.5910677977714
613,462.1631863269732
614,463.735304856175
615,465.30742338537675
616,466.87954191457834
617,468.45166044378016
618,470.023778972982
619,471.59589750218373
620,473.16801603138555
621,474.74013456058714
622,476.3122530897889
623,477.8843716189907
624,479.4564901481925
625,481.0286086773943
626,482.6007272065961
627,484.1728457357977
628,485.74496426499945
629,487.31708279420127
630,488.88920132340303
631,490.46131985260484
632,492.03343838180643
633,493.6055569110082
634,495.17767544021
635,496.74979396941177
636,498.3219124986136
637,499.8940310278152
638,501.466149557017
639,503.03826808621875
640,504.61038661542057
641,506.1825051446223
642,507.7546236738239
643,509.32674220302573
644,510.8988607322275
645,512.4709792614293
646,514.0430977906311
647,515.6152163198327
648,517.1873348490345
649,518.7594533782362
650,520.331571907438
651,521.9036904366399
652,523.4758089658415
653,525.0479274950433
654,526.620046024245
655,528.1921645534468
656,529.7642830826486
657,531.3364016118502
658,532.908520141052
659,534.4806386702538
660,536.0527571994555
661,537.6248757286573
662,539.1969942578589
663,540.7691127870607
664,542.3412313162626
665,543.9133498454644
666,545.4854683746661
667,547.0575869038677
668,548.6297054330695
669,550.2018239622713
670,551.7739424914731
671,553.3460610206748
672,554.9181795498764
673,556.4902980790782
674,558.06241660828
675,559.6345351374819
676,561.2066536666837
677,562.7787721958853
678,564.350890725087
679,565.9230092542888
680,567.4951277834906
681,569.0672463126924
682,570.639364841894
683,572.2114833710957
684,573.7836019002975
685,575.3557204294993
686,576.9278389587012
687,578.4999574879027
688,580.0720760171046
689,581.6441945463063
690,583.2163130755081
691,584.7884316047099
692,586.3605501339115
693,587.9326686631133
694,589.5047871923151
695,591.0769057215168
696,592.6490242507186
697,594.2211427799205
698,595.793261309122
699,597.3653798383239
700,598.9374983675256
701,600.5096168967274
702,602.0817354259292
703,603.6538539551308
704,605.2259724843326
705,606.7980910135344
706,608.3702095427361
707,609.9423280719379
708,611.5144466011395
709,613.0865651303413
710,614.6586836595432
711,616.2308021887449
712,617.8029207179467
713,619.3750392471483
714,620.9471577763501
715,622.5192763055519
716,624.0913948347537
717,625.6635133639554
718,627.235631893157
719,628.8077504223588
720,630.3798689515606
721,631.9519874807625
722,633.5241060099642
723,635.0962245391659
724,636.6683430683676
725,638.2404615975694
726,639.8125801267712
727,641.384698655973
728,642.9568171851746
729,644.5289357143763
730,646.1010542435781
731,647.6731727727799
732,649.2452913019818
733,650.8174098311833
734,652.3895283603852
735,653.9616468895869
736,655.5337654187887
737,657.1058839479905
738,658.6780024771921
739,660.2501210063939
740,661.8222395355956
741,663.3943580647974
742,664.9664765939992
743,666.5385951232008
744,668.1107136524026
745,669.6828321816045
746,671.2549507108062
747,672.827069240008
748,674.3991877692096
749,675.9713062984114
750,677.5434248276132
751,679.1155433568149
752,680.6876618860167
753,682.2597804152183
754,683.8318989444201
755,685.4040174736219
756,686.9761360028238
757,688.5482545320255
758,690.120373061227
759,691.6924915904289
760,693.2646101196307
761,694.8367286488325
762,696.4088471780343
763,697.9809657072359
764,699.5530842364376
765,701.1252027656394
766,702.6973212948412
767,704.269439824043
768,705.8415583532446
769,707.4136768824463
770,708.9857954116482
771,710.55791394085
772,712.1300324700518
773,713.7021509992536
774,715.2742695284552
775,716.8463880576569
776,718.4185065868587
777,719.9906251160605
778,721.5627436452623
779,723.1348621744639
780,724.7069807036656
781,726.2790992328675
782,727.8512177620693
783,729.4233362912711
784,730.9954548204727
785,732.5675733496745
786,734.1396918788762
787,735.711810408078
788,737.2839289372798
789,738.8560474664814
790,740.4281659956832
791,742.000284524885
792,743.5724030540867
793,745.1445215832886
794,746.7166401124902
795,748.288758641692
796,749.8608771708938
797,751.4329957000955
798,753.0051142292973
799,754.5772327584989
800,756.1493512877007
801,757.7214698169025
802,759.2935883461043
803,760.8657068753063
804,762.4378254045075
805,764.0099439337095
806,765.5820624629115
807,767.1541809921131
808,768.7262995213147
809,770.2984180505166
810,771.8705365797182
811,773.4426551089198
812,775.0147736381218
813,776.5868921673238
814,778.159010696525
815,779.7311292257269
816,781.303247754929
817,782.8753662841306
818,784.4474848133322
819,786.0196033425341
820,787.5917218717358
821,789.1638404009374
822,790.7359589301393
823,792.3080774593413
824,793.8801959885425
825,795.4523145177445
826,797.0244330469465
827,798.596551576148
828,800.1686701053496
829,801.7407886345517
830,803.3129071637533
831,804.8850256929549
832,806.4571442221568
833,808.0292627513588
834,809.60138128056
835,811.173499809762
836,812.7456183389639
837,814.3177368681655
838,815.8898553973671
839,817.4619739265692
840,819.0340924557707
841,820.6062109849723
842,822.1783295141744
843,823.7504480433763
844,825.3225665725779
845,826.8946851017795
846,828.4668036309815
847,830.0389221601831
848,831.6110406893847
849,833.1831592185866
850,834.7552777477882
851,836.3273962769898
852,837.8995148061919
853,839.4716333353938
854,841.0437518645954
855,842.615870393797
856,844.187988922999
857,845.7601074522006
858,847.3322259814022
859,848.9043445106042
860,850.4764630398058
861,852.0485815690074
862,853.6207000982093
863,855.1928186274114
864,856.764937156613
865,858.3370556858146
866,859.9091742150165
867,861.4812927442181
868,863.0534112734197
869,864.6255298026217
870,866.1976483318233
871,867.7697668610249
872,869.3418853902268
873,870.9140039194289
874,872.4861224486305
875,874.058240977832
876,875.630359507034
877,877.2024780362356
878,878.7745965654372
879,880.3467150946392
880,881.9188336238408
881,883.4909521530424
882,885.0630706822444
883,886.6351892114463
884,888.2073077406479
885,889.7794262698495
886,891.3515447990516
887,892.9236633282532
888,894.4957818574547
889,896.0679003866567
890,897.6400189158583
891,899.2121374450599
892,900.7842559742619
893,902.3563745034638
894,903.9284930326654
895,905.500611561867
896,907.072730091069
897,908.6448486202706
898,910.2169671494722
899,911.7890856786743
900,913.3612042078759
901,914.9333227370774
902,916.5054412662794
903,918.0775597954814
904,919.649678324683
905,921.2217968538846
906,922.7939153830865
907,924.3660339122881
908,925.9381524414897
909,927.5102709706917
910,929.0823894998933
911,930.6545080290949
912,932.2266265582969
913,933.7987450874989
914,935.3708636167005
915,936.9429821459021
916,938.515100675104
917,940.0872192043057
918,941.6593377335073
919,943.2314562627092
920,944.8035747919113
921,946.3756933211124
922,947.9478118503145
923,949.5199303795164
924,951.092048908718
925,952.6641674379196
926,954.2362859671216
927,955.8084044963232
928,957.3805230255248
929,958.9526415547267
930,960.5247600839288
931,962.0968786131299
932,963.6689971423319
933,965.2411156715339
934,966.8132342007355
935,968.385352729937
936,969.9574712591391
937,971.5295897883407
938,973.1017083175423
939,974.6738268467443
940,976.2459453759462
941,977.8180639051475
942,979.3901824343494
943,980.9623009635515
944,982.534419492753
945,984.1065380219546
946,985.6786565511566
947,987.2507750803582
948,988.8228936095597
949,990.3950121387618
950,991.9671306679637
951,993.539249197165
952,995.1113677263669
953,996.6834862555689
954,998.2556047847705
955,999.8277233139721
956,1001.3998418431742
957,1002.9719603723757
958,1004.5440789015773
959,1006.1161974307793
960,1007.6883159599813
961,1009.2604344891824
962,1010.8325530183845
963,1012.4046715475864
964,1013.976790076788
965,1015.5489086059896
966,1017.1210271351916
967,1018.6931456643932
