,0
0,36.611587903850605
1,36.67341125408758
2,36.73611993428474
3,36.79972634200483
4,36.864243040238485
5,36.929682759371836
6,36.99605839917034
7,37.0633830307787
8,37.131669898736746
9,37.200932423011196
10,37.27118420104321
11,37.34243900981143
12,37.414710807910524
13,37.48801373764498
14,37.56236212713795
15,37.63777049245511
16,37.714253539743005
17,37.79182616738207
18,37.87050346815376
19,37.95030073142168
20,38.03123344532654
21,38.11331729899444
22,38.196568184758355
23,38.281002200392514
24,38.366635651359225
25,38.45348505306792
26,38.54156713314605
27,38.63089883372134
28,38.721497313715105
29,38.81337995114631
30,38.9065643454456
31,39.00106831977925
32,39.0969099233823
33,39.194107433900356
34,39.292679359739786
35,39.3926444424255
36,39.49402165896579
37,39.596830224223886
38,39.70108959329517
39,39.80681946388989
40,39.914039778720316
41,40.022770727891874
42,40.133032751297435
43,40.244846541014034
44,40.358233043701276
45,40.47321346300054
46,40.58980926193426
47,40.70804216530426
48,40.82793416208841
49,40.94950750783451
50,41.07278472705063
51,41.1977886155907
52,41.32454224303438
53,41.4530689550603
54,41.58339237581136
55,41.71553641025091
56,41.84952524650904
57,41.98538335821708
58,42.12313550682974
59,42.26280674393315
60,42.4044224135376
61,42.548008154353624
62,42.69358990204988
63,42.841193891491606
64,42.99084665895785
65,43.142575044336056
66,43.29640619329246
67,43.45236755941647
68,43.61048690633755
69,43.7707923098126
70,43.933312159782304
71,44.09807516239439
72,44.265110341991914
73,44.43444704306486
74,44.60611493216264
75,44.7801439997658
76,44.95656456211462
77,45.13540726299243
78,45.31670307546158
79,45.50048330354956
80,45.68677958388303
81,45.87562388726746
82,46.06704852020961
83,46.26108612638074
84,46.45776968801758
85,46.65713252725865
86,46.85920830741313
87,47.06403103415946
88,47.271635056671066
89,47.482055068665865
90,47.69532610937708
91,47.91148356444201
92,48.13056316670563
93,48.35260099693618
94,48.57763348444911
95,48.80569740763634
96,49.03682989439733
97,49.27106842246857
98,49.50845081964809
99,49.749015263911105
100,49.99280028341352
101,50.23984475637933
102,50.490187910868116
103,50.74386932441911
104,51.000928923567386
105,51.261406983228724
106,51.52534412594859
107,51.792781321011475
108,52.063759883406334
109,52.33832147264361
110,52.61650809141983
111,52.89836208412525
112,53.18392613518994
113,53.473243267264145
114,53.766356839227946
115,54.06331054402574
116,54.36414840632115
117,54.66891477996667
118,54.97765434528448
119,55.29041210615254
120,55.60723338689132
121,55.928163828946666
122,56.25324938736277
123,56.5825363270412
124,56.91607121878019
125,57.25390093508915
126,57.59607264577349
127,57.94263381328392
128,58.293632187825615
129,58.64911580222143
130,59.009132966523865
131,59.373732262370865
132,59.74296253707942
133,60.11687289747208
134,60.49551270343062
135,60.8789315611716
136,61.267179316238554
137,61.66030604620498
138,62.05836205308296
139,62.46139785543221
140,62.86946418016357
141,63.28261195403235
142,63.700892294815546
143,64.12435650216803
144,64.5530560481522
145,64.98704256743609
146,65.42636784715481
147,65.87108381643004
148,66.32124253554265
149,66.77689618475365
150,67.23809705276852
151,67.70489752484013
152,68.17735007050575
153,68.6555072309535
154,69.13942160601391
155,69.62914584077214
156,70.12473261179728
157,70.62623461298406
158,71.13370454100342
159,71.64719508035856
160,72.16675888804264
161,72.6924485777952
162,73.22431670395383
163,73.7624157448987
164,74.30679808608713
165,74.85751600267545
166,75.41462164172707
167,75.97816700400372
168,76.54820392533901
169,77.12478405759285
170,77.70795884918545
171,78.29777952521115
172,78.89429706713044
173,79.49756219204087
174,80.10762533152804
175,80.72453661009516
176,81.34834582317481
177,81.97910241472297
178,82.61685545439687
179,83.26165361432106
180,83.91354514544147
181,84.57257785347363
182,85.23879907444679
183,85.91225564984872
184,86.59299390137656
185,87.28105960529714
186,87.97649796642474
187,88.67935359172057
188,89.38967046352147
189,90.10749191240616
190,90.83286058970438
191,91.5658184396606
192,92.30640667125871
193,93.05466572971865
194,93.81063526767554
195,94.57435411605076
196,95.34586025462843
197,96.12519078234814
198,96.91238188732673
199,97.70746881662429
200,98.51048584576569
201,99.3214662480357
202,100.14044226356073
203,100.96744506819428
204,101.8025047422241
205,102.64565023891596
206,103.49690935291565
207,104.35630868852542
208,105.22387362787592
209,106.0996282990143
210,106.98359554392785
211,107.87579688652743
212,108.77625250061081
213,109.68498117783027
214,110.6020002956888
215,111.52732578558714
216,112.46097210094987
217,113.40295218545367
218,114.35327744138546
219,115.31195769815798
220,116.27900118100808
221,117.25441447990943
222,118.23820251872525
223,119.23036852463204
224,120.23091399784478
225,121.23983868167126
226,122.25714053293017
227,123.28281569276118
