,0
0,22.43153477790952
1,22.438104343806376
2,22.44477046999698
3,22.451534572670322
4,22.458398088694878
5,22.465362475917846
6,22.472429213468676
7,22.479599802066918
8,22.486875764334386
9,22.49425864511182
10,22.50175001177996
11,22.509351454585243
12,22.517064586970037
13,22.524891045907612
14,22.5328324922418
15,22.540890611031475
16,22.549067111899895
17,22.557363729388967
18,22.56578222331853
19,22.574324379150642
20,22.582992008359092
21,22.591786948804014
22,22.600711065111838
23,22.609766249060538
24,22.618954419970322
25,22.628277525099787
26,22.637737540047613
27,22.64733646915993
28,22.657076345943338
29,22.666959233483745
30,22.676987224871024
31,22.68716244362963
32,22.697487044155217
33,22.70796321215734
34,22.7185931651083
35,22.729379152698304
36,22.74032345729688
37,22.751428394420746
38,22.762696313208163
39,22.774129596899858
40,22.78573066332663
41,22.797501965403686
42,22.809445991631826
43,22.821565266605543
44,22.83386235152814
45,22.846339844733958
46,22.859000382217765
47,22.871846638171476
48,22.884881325528198
49,22.8981071965138
50,22.91152704320597
51,22.92514369810104
52,22.938960034688428
53,22.95297896803306
54,22.96720345536567
55,22.98163649668114
56,22.99628113534504
57,23.01114045870837
58,23.026217598730664
59,23.04151573261157
60,23.057038083430932
61,23.072787920797595
62,23.08876856150692
63,23.1049833702072
64,23.12143576007505
65,23.13812919349988
66,23.155067182777543
67,23.172253290813327
68,23.189691131834326
69,23.207384372111353
70,23.22533673069048
71,23.243551980134352
72,23.26203394727333
73,23.280786513966646
74,23.299813617873635
75,23.319119253235183
76,23.33870747166552
77,23.358582382954403
78,23.37874815587995
79,23.399209019032096
80,23.419969261646845
81,23.441033234451517
82,23.462405350520964
83,23.484090086145
84,23.50609198170711
85,23.52841564257458
86,23.551065740000148
87,23.57404701203535
88,23.597364264455628
89,23.621022371697354
90,23.64502627780692
91,23.669380997401973
92,23.694091616644933
93,23.719163294228977
94,23.74460126237653
95,23.770410827850444
96,23.796597372978006
97,23.82316635668784
98,23.850123315559916
99,23.87747386488873
100,23.90522369975979
101,23.933378596139598
102,23.961944411979147
103,23.990927088331198
104,24.020332650481354
105,24.050167209093093
106,24.080436961366935
107,24.111148192213797
108,24.14230727544272
109,24.173920674963075
110,24.205994946001354
111,24.238536736332755
112,24.271552787527536
113,24.305049936212445
114,24.339035115347194
115,24.373515355516222
116,24.40849778623576
117,24.44398963727643
118,24.479998240001397
119,24.516531028720273
120,24.553595542058847
121,24.591199424344772
122,24.62935042700933
123,24.66805641000537
124,24.707325343241536
125,24.747165308032944
126,24.78758449856832
127,24.82859122339381
128,24.87019390691348
129,24.912401090906663
130,24.95522143606224
131,24.99866372352991
132,25.042736856488645
133,25.087449861732303
134,25.132811891272535
135,25.17883222395913
136,25.225520267117773
137,25.272885558205363
138,25.32093776648297
139,25.369686694706452
140,25.419142280834855
141,25.4693145997566
142,25.520213865033597
143,25.571850430663204
144,25.624234792858275
145,25.677377591845147
146,25.731289613679703
147,25.78598179208156
148,25.84146521028635
149,25.897751102916125
150,25.95485085786798
151,26.012776018220762
152,26.07153828416002
153,26.131149514921045
154,26.191621730750114
155,26.25296711488384
156,26.315198015546613
157,26.378326947966134
158,26.44236659640692
159,26.50732981622184
160,26.57322963592149
161,26.640079259261455
162,26.707892067347302
163,26.776681620757206
164,26.846461661682174
165,26.917246116083707
166,26.989049095868758
167,27.061884901081932
168,27.13576802211464
169,27.210713141931215
170,27.286735138311695
